Station_ID,Year, Month, Monthly_MSL, Linear_Trend, High_Conf., Low_Conf.
"Waveland, MS",1982,2,-0.041,-0.059,-0.043,-0.076
"Waveland, MS",1982,3,-0.009,-0.059,-0.042,-0.076
"Waveland, MS",1982,4,-0.072,-0.058,-0.042,-0.075
"Waveland, MS",1982,5,-0.058,-0.058,-0.042,-0.075
"Waveland, MS",1982,6,-0.095,-0.058,-0.041,-0.074
"Waveland, MS",1982,7,-0.123,-0.057,-0.041,-0.074
"Waveland, MS",1982,8,-0.119,-0.057,-0.04,-0.073
"Waveland, MS",1982,9,-0.106,-0.056,-0.04,-0.073
"Waveland, MS",1982,10,-0.058,-0.056,-0.04,-0.072
"Waveland, MS",1982,11,-0.027,-0.056,-0.039,-0.072
"Waveland, MS",1982,12,0.15,-0.055,-0.039,-0.071
"Waveland, MS",1983,1,0.096,-0.055,-0.039,-0.071
"Waveland, MS",1983,2,0.069,-0.054,-0.038,-0.07
"Waveland, MS",1983,3,0.003,-0.054,-0.038,-0.07
"Waveland, MS",1983,4,-0.005,-0.054,-0.038,-0.07
"Waveland, MS",1983,5,0.048,-0.053,-0.037,-0.069
"Waveland, MS",1983,6,0.066,-0.053,-0.037,-0.069
"Waveland, MS",1983,7,0.009,-0.052,-0.036,-0.068
"Waveland, MS",1983,8,-0.025,-0.052,-0.036,-0.068
"Waveland, MS",1983,9,-0.085,-0.052,-0.036,-0.067
"Waveland, MS",1983,10,-0.019,-0.051,-0.035,-0.067
"Waveland, MS",1983,11,0.003,-0.051,-0.035,-0.066
"Waveland, MS",1983,12,-0.027,-0.05,-0.035,-0.066
"Waveland, MS",1984,1,-0.002,-0.05,-0.034,-0.065
"Waveland, MS",1984,2,-0.071,-0.049,-0.034,-0.065
"Waveland, MS",1984,3,-0.095,-0.049,-0.034,-0.064
"Waveland, MS",1984,4,-0.094,-0.049,-0.033,-0.064
"Waveland, MS",1984,5,-0.043,-0.048,-0.033,-0.064
"Waveland, MS",1984,6,-0.016,-0.048,-0.032,-0.063
"Waveland, MS",1984,7,0.036,-0.047,-0.032,-0.063
"Waveland, MS",1984,8,-0.043,-0.047,-0.032,-0.062
"Waveland, MS",1984,9,-0.024,-0.047,-0.031,-0.062
"Waveland, MS",1984,10,0.03,-0.046,-0.031,-0.061
"Waveland, MS",1984,11,-0.015,-0.046,-0.031,-0.061
"Waveland, MS",1984,12,0.08,-0.045,-0.03,-0.06
"Waveland, MS",1985,1,-0.079,-0.045,-0.03,-0.06
"Waveland, MS",1985,2,-0.059,-0.045,-0.03,-0.059
"Waveland, MS",1985,3,0.009,-0.044,-0.029,-0.059
"Waveland, MS",1985,4,-0.023,-0.044,-0.029,-0.059
"Waveland, MS",1985,5,-0.086,-0.043,-0.029,-0.058
"Waveland, MS",1985,6,-0.144,-0.043,-0.028,-0.058
"Waveland, MS",1985,7,-0.093,-0.042,-0.028,-0.057
"Waveland, MS",1985,8,0.073,-0.042,-0.027,-0.057
"Waveland, MS",1985,9,0.013,-0.042,-0.027,-0.056
"Waveland, MS",1985,10,0.146,-0.041,-0.027,-0.056
"Waveland, MS",1985,11,0.028,-0.041,-0.026,-0.055
"Waveland, MS",1985,12,-0.042,-0.04,-0.026,-0.055
"Waveland, MS",1986,1,-0.073,-0.04,-0.026,-0.054
"Waveland, MS",1986,2,-0.034,-0.04,-0.025,-0.054
"Waveland, MS",1986,3,-0.119,-0.039,-0.025,-0.053
"Waveland, MS",1986,4,-0.078,-0.039,-0.024,-0.053
"Waveland, MS",1986,5,0.03,-0.038,-0.024,-0.053
"Waveland, MS",1986,6,-0.028,-0.038,-0.024,-0.052
"Waveland, MS",1986,7,-0.111,-0.038,-0.023,-0.052
"Waveland, MS",1986,8,-0.135,-0.037,-0.023,-0.051
"Waveland, MS",1986,9,-0.061,-0.037,-0.023,-0.051
"Waveland, MS",1986,10,0.003,-0.036,-0.022,-0.05
"Waveland, MS",1986,11,0.04,-0.036,-0.022,-0.05
"Waveland, MS",1986,12,0.049,-0.035,-0.022,-0.049
"Waveland, MS",1987,1,-0.051,-0.035,-0.021,-0.049
"Waveland, MS",1987,2,0.042,-0.035,-0.021,-0.048
"Waveland, MS",1987,3,0.101,-0.034,-0.02,-0.048
"Waveland, MS",1987,4,-0.231,-0.034,-0.02,-0.048
"Waveland, MS",1987,5,-0.07,-0.033,-0.02,-0.047
"Waveland, MS",1987,6,0.015,-0.033,-0.019,-0.047
"Waveland, MS",1987,7,0.039,-0.033,-0.019,-0.046
"Waveland, MS",1987,8,-0.135,-0.032,-0.019,-0.046
"Waveland, MS",1987,9,-0.146,-0.032,-0.018,-0.045
"Waveland, MS",1987,10,-0.232,-0.031,-0.018,-0.045
"Waveland, MS",1987,11,-0.045,-0.031,-0.018,-0.044
"Waveland, MS",1987,12,-0.003,-0.031,-0.017,-0.044
"Waveland, MS",1988,1,-0.045,-0.03,-0.017,-0.043
"Waveland, MS",1988,2,-0.092,-0.03,-0.016,-0.043
"Waveland, MS",1988,3,-0.101,-0.029,-0.016,-0.043
"Waveland, MS",1988,4,-0.097,-0.029,-0.016,-0.042
"Waveland, MS",1988,5,-0.15,-0.028,-0.015,-0.042
"Waveland, MS",1988,6,-0.112,-0.028,-0.015,-0.041
"Waveland, MS",1988,7,-0.069,-0.028,-0.015,-0.041
"Waveland, MS",1988,8,0.006,-0.027,-0.014,-0.04
"Waveland, MS",1988,9,0.016,-0.027,-0.014,-0.04
"Waveland, MS",1988,10,0.008,-0.026,-0.013,-0.039
"Waveland, MS",1988,11,0.087,-0.026,-0.013,-0.039
"Waveland, MS",1988,12,0.155,-0.026,-0.013,-0.038
"Waveland, MS",1989,1,0.041,-0.025,-0.012,-0.038
"Waveland, MS",1989,2,-0.098,-0.025,-0.012,-0.038
"Waveland, MS",1989,3,-0.067,-0.024,-0.012,-0.037
"Waveland, MS",1989,4,-0.106,-0.024,-0.011,-0.037
"Waveland, MS",1989,5,-0.131,-0.024,-0.011,-0.036
"Waveland, MS",1989,6,0.045,-0.023,-0.011,-0.036
"Waveland, MS",1989,7,-0.011,-0.023,-0.01,-0.035
"Waveland, MS",1989,8,-0.016,-0.022,-0.01,-0.035
"Waveland, MS",1989,9,-0.042,-0.022,-0.009,-0.034
"Waveland, MS",1989,10,-0.119,-0.021,-0.009,-0.034
"Waveland, MS",1989,11,-0.076,-0.021,-0.009,-0.033
"Waveland, MS",1989,12,-0.185,-0.021,-0.008,-0.033
"Waveland, MS",1990,1,-0.039,-0.02,-0.008,-0.033
"Waveland, MS",1990,2,0.072,-0.02,-0.008,-0.032
"Waveland, MS",1990,3,0.104,-0.019,-0.007,-0.032
"Waveland, MS",1990,4,0.007,-0.019,-0.007,-0.031
"Waveland, MS",1990,5,0.067,-0.019,-0.006,-0.031
"Waveland, MS",1990,6,-0.025,-0.018,-0.006,-0.03
"Waveland, MS",1990,7,0.015,-0.018,-0.006,-0.03
"Waveland, MS",1990,8,-0.034,-0.017,-0.005,-0.029
"Waveland, MS",1990,9,-0.094,-0.017,-0.005,-0.029
"Waveland, MS",1990,10,-0.083,-0.017,-0.005,-0.029
"Waveland, MS",1990,11,0.034,-0.016,-0.004,-0.028
"Waveland, MS",1990,12,0.016,-0.016,-0.004,-0.028
"Waveland, MS",1991,1,0.096,-0.015,-0.003,-0.027
"Waveland, MS",1991,2,-0.074,-0.015,-0.003,-0.027
"Waveland, MS",1991,3,0.006,-0.014,-0.003,-0.026
"Waveland, MS",1991,4,0.147,-0.014,-0.002,-0.026
"Waveland, MS",1991,5,0.207,-0.014,-0.002,-0.025
"Waveland, MS",1991,6,0.039,-0.013,-0.002,-0.025
"Waveland, MS",1991,7,-0.032,-0.013,-0.001,-0.025
"Waveland, MS",1991,8,-0.052,-0.012,-0.001,-0.024
"Waveland, MS",1991,9,-0.009,-0.012,0,-0.024
"Waveland, MS",1991,10,0.049,-0.012,0,-0.023
"Waveland, MS",1991,11,-0.058,-0.011,0,-0.023
"Waveland, MS",1991,12,0.016,-0.011,0.001,-0.022
"Waveland, MS",1992,1,0.053,-0.01,0.001,-0.022
"Waveland, MS",1992,2,0.094,-0.01,0.001,-0.021
"Waveland, MS",1992,3,-0.052,-0.01,0.002,-0.021
"Waveland, MS",1992,4,-0.017,-0.009,0.002,-0.021
"Waveland, MS",1992,5,-0.138,-0.009,0.003,-0.02
"Waveland, MS",1992,6,-0.013,-0.008,0.003,-0.02
"Waveland, MS",1992,7,-0.072,-0.008,0.003,-0.019
"Waveland, MS",1992,8,-0.01,-0.007,0.004,-0.019
"Waveland, MS",1992,9,-0.003,-0.007,0.004,-0.018
"Waveland, MS",1992,10,0.012,-0.007,0.004,-0.018
"Waveland, MS",1992,11,0.019,-0.006,0.005,-0.017
"Waveland, MS",1992,12,0.065,-0.006,0.005,-0.017
"Waveland, MS",1993,1,0.127,-0.005,0.006,-0.017
"Waveland, MS",1993,2,0.033,-0.005,0.006,-0.016
"Waveland, MS",1993,3,-0.095,-0.005,0.006,-0.016
"Waveland, MS",1993,4,-0.017,-0.004,0.007,-0.015
"Waveland, MS",1993,5,0.027,-0.004,0.007,-0.015
"Waveland, MS",1993,6,-0.016,-0.003,0.008,-0.014
"Waveland, MS",1993,7,-0.084,-0.003,0.008,-0.014
"Waveland, MS",1993,8,-0.122,-0.003,0.008,-0.013
"Waveland, MS",1994,8,0.064,0.002,0.013,-0.008
"Waveland, MS",1994,11,-0.02,0.004,0.014,-0.007
"Waveland, MS",1994,12,0.036,0.004,0.014,-0.006
"Waveland, MS",1995,1,-0.055,0.004,0.015,-0.006
"Waveland, MS",1995,9,0.048,0.008,0.018,-0.003
"Waveland, MS",1995,10,0.046,0.008,0.018,-0.002
"Waveland, MS",1996,7,-0.049,0.012,0.022,0.002
"Waveland, MS",1996,8,0.015,0.012,0.022,0.002
"Waveland, MS",1996,9,-0.075,0.013,0.023,0.003
"Waveland, MS",1996,10,0.105,0.013,0.023,0.003
"Waveland, MS",1996,11,0.088,0.013,0.024,0.003
"Waveland, MS",1996,12,0.03,0.014,0.024,0.004
"Waveland, MS",1997,3,0.072,0.015,0.025,0.005
"Waveland, MS",1997,7,-0.005,0.017,0.027,0.007
"Waveland, MS",1997,8,-0.007,0.017,0.027,0.007
"Waveland, MS",1997,9,-0.073,0.018,0.028,0.008
"Waveland, MS",1997,10,-0.001,0.018,0.028,0.008
"Waveland, MS",1997,11,-0.098,0.018,0.028,0.009
"Waveland, MS",1997,12,-0.11,0.019,0.029,0.009
"Waveland, MS",1998,1,0.096,0.019,0.029,0.009
"Waveland, MS",1998,2,0.114,0.02,0.03,0.01
"Waveland, MS",1998,3,0.088,0.02,0.03,0.01
"Waveland, MS",1998,4,0.003,0.02,0.03,0.011
"Waveland, MS",1998,5,-0.01,0.021,0.031,0.011
"Waveland, MS",1998,6,-0.087,0.021,0.031,0.011
"Waveland, MS",1998,7,-0.111,0.022,0.032,0.012
"Waveland, MS",1998,8,0.017,0.022,0.032,0.012
"Waveland, MS",1998,9,0.211,0.023,0.032,0.013
"Waveland, MS",1998,10,0.067,0.023,0.033,0.013
"Waveland, MS",1998,11,-0.107,0.023,0.033,0.014
"Waveland, MS",1998,12,-0.226,0.024,0.034,0.014
"Waveland, MS",1999,1,0.083,0.024,0.034,0.014
"Waveland, MS",1999,2,0.063,0.025,0.034,0.015
"Waveland, MS",1999,3,0.069,0.025,0.035,0.015
"Waveland, MS",1999,4,0.009,0.025,0.035,0.016
"Waveland, MS",1999,5,0.037,0.026,0.036,0.016
"Waveland, MS",1999,6,0.025,0.026,0.036,0.016
"Waveland, MS",1999,7,0.057,0.027,0.036,0.017
"Waveland, MS",1999,8,-0.043,0.027,0.037,0.017
"Waveland, MS",1999,9,-0.009,0.027,0.037,0.018
"Waveland, MS",1999,10,0.01,0.028,0.038,0.018
"Waveland, MS",1999,11,-0.032,0.028,0.038,0.018
"Waveland, MS",1999,12,-0.007,0.029,0.038,0.019
"Waveland, MS",2000,1,-0.014,0.029,0.039,0.019
"Waveland, MS",2000,2,-0.025,0.03,0.039,0.02
"Waveland, MS",2000,3,0.027,0.03,0.04,0.02
"Waveland, MS",2000,4,-0.028,0.03,0.04,0.021
"Waveland, MS",2000,5,-0.006,0.031,0.041,0.021
"Waveland, MS",2000,6,0.006,0.031,0.041,0.021
"Waveland, MS",2000,7,-0.029,0.032,0.041,0.022
"Waveland, MS",2000,8,-0.037,0.032,0.042,0.022
"Waveland, MS",2000,9,-0.014,0.032,0.042,0.023
"Waveland, MS",2000,10,-0.041,0.033,0.043,0.023
"Waveland, MS",2000,11,0.022,0.033,0.043,0.023
"Waveland, MS",2000,12,-0.07,0.034,0.043,0.024
"Waveland, MS",2001,1,-0.101,0.034,0.044,0.024
"Waveland, MS",2001,2,-0.049,0.034,0.044,0.025
"Waveland, MS",2001,3,-0.025,0.035,0.045,0.025
"Waveland, MS",2001,4,0.018,0.035,0.045,0.025
"Waveland, MS",2001,5,-0.04,0.036,0.046,0.026
"Waveland, MS",2001,6,-0.048,0.036,0.046,0.026
"Waveland, MS",2001,7,0.054,0.037,0.046,0.027
"Waveland, MS",2001,8,0.164,0.037,0.047,0.027
"Waveland, MS",2001,9,-0.025,0.037,0.047,0.027
"Waveland, MS",2001,10,0.035,0.038,0.048,0.028
"Waveland, MS",2001,11,0.08,0.038,0.048,0.028
"Waveland, MS",2001,12,0.073,0.039,0.049,0.029
"Waveland, MS",2002,1,0.007,0.039,0.049,0.029
"Waveland, MS",2002,2,0.004,0.039,0.049,0.029
"Waveland, MS",2002,3,0.044,0.04,0.05,0.03
"Waveland, MS",2002,4,0.056,0.04,0.05,0.03
"Waveland, MS",2002,5,0.031,0.041,0.051,0.031
"Waveland, MS",2002,6,0.095,0.041,0.051,0.031
"Waveland, MS",2002,7,0.036,0.041,0.051,0.031
"Waveland, MS",2002,8,0.116,0.042,0.052,0.032
"Waveland, MS",2002,9,0.187,0.042,0.052,0.032
"Waveland, MS",2003,4,0.008,0.045,0.055,0.035
"Waveland, MS",2003,5,-0.002,0.046,0.056,0.035
"Waveland, MS",2003,6,0.038,0.046,0.056,0.036
"Waveland, MS",2003,7,0.119,0.046,0.057,0.036
"Waveland, MS",2003,8,0.071,0.047,0.057,0.037
"Waveland, MS",2003,9,0.101,0.047,0.057,0.037
"Waveland, MS",2003,10,0.067,0.048,0.058,0.037
"Waveland, MS",2003,11,0.084,0.048,0.058,0.038
"Waveland, MS",2003,12,0.027,0.048,0.059,0.038
"Waveland, MS",2004,1,0.056,0.049,0.059,0.039
"Waveland, MS",2004,2,0.076,0.049,0.06,0.039
"Waveland, MS",2004,3,0.043,0.05,0.06,0.039
"Waveland, MS",2004,4,-0.044,0.05,0.06,0.04
"Waveland, MS",2004,5,0.054,0.05,0.061,0.04
"Waveland, MS",2004,6,0.031,0.051,0.061,0.04
"Waveland, MS",2004,7,0.018,0.051,0.062,0.041
"Waveland, MS",2004,8,0.001,0.052,0.062,0.041
"Waveland, MS",2004,9,-0.001,0.052,0.063,0.042
"Waveland, MS",2004,10,0.059,0.053,0.063,0.042
"Waveland, MS",2004,11,0.143,0.053,0.064,0.042
"Waveland, MS",2004,12,-0.025,0.053,0.064,0.043
"Waveland, MS",2005,1,0.127,0.054,0.064,0.043
"Waveland, MS",2005,2,0.18,0.054,0.065,0.044
"Waveland, MS",2005,3,-0.019,0.055,0.065,0.044
"Waveland, MS",2005,4,0.033,0.055,0.066,0.044
"Waveland, MS",2005,5,0.02,0.055,0.066,0.045
"Waveland, MS",2005,6,0.126,0.056,0.067,0.045
"Waveland, MS",2005,7,0.126,0.056,0.067,0.046
"Waveland, MS",2005,12,0.053,0.058,0.069,0.047
"Waveland, MS",2006,1,-0.043,0.059,0.07,0.048
"Waveland, MS",2006,2,-0.028,0.059,0.07,0.048
"Waveland, MS",2006,3,0.036,0.06,0.071,0.049
"Waveland, MS",2006,4,0.001,0.06,0.071,0.049
"Waveland, MS",2006,5,-0.076,0.06,0.071,0.049
"Waveland, MS",2006,6,-0.031,0.061,0.072,0.05
"Waveland, MS",2006,7,0.02,0.061,0.072,0.05
"Waveland, MS",2006,8,-0.011,0.062,0.073,0.05
"Waveland, MS",2006,9,-0.043,0.062,0.073,0.051
"Waveland, MS",2006,10,-0.012,0.062,0.074,0.051
"Waveland, MS",2006,11,-0.063,0.063,0.074,0.052
"Waveland, MS",2006,12,0.006,0.063,0.074,0.052
"Waveland, MS",2007,1,0.054,0.064,0.075,0.052
"Waveland, MS",2007,2,-0.059,0.064,0.075,0.053
"Waveland, MS",2007,3,0.003,0.064,0.076,0.053
"Waveland, MS",2007,4,-0.023,0.065,0.076,0.054
"Waveland, MS",2007,5,0.099,0.065,0.077,0.054
"Waveland, MS",2007,6,0.035,0.066,0.077,0.054
"Waveland, MS",2007,7,0.011,0.066,0.078,0.055
"Waveland, MS",2007,8,0.039,0.067,0.078,0.055
"Waveland, MS",2007,9,0.006,0.067,0.078,0.055
"Waveland, MS",2007,10,0.087,0.067,0.079,0.056
"Waveland, MS",2007,11,-0.022,0.068,0.079,0.056
"Waveland, MS",2007,12,0.027,0.068,0.08,0.057
"Waveland, MS",2008,1,0.047,0.069,0.08,0.057
"Waveland, MS",2008,2,0.011,0.069,0.081,0.057
"Waveland, MS",2008,3,0.016,0.069,0.081,0.058
"Waveland, MS",2008,4,0.063,0.07,0.082,0.058
"Waveland, MS",2008,5,0.038,0.07,0.082,0.058
"Waveland, MS",2008,6,0.016,0.071,0.082,0.059
"Waveland, MS",2008,7,0.051,0.071,0.083,0.059
"Waveland, MS",2008,8,-0.048,0.071,0.083,0.06
"Waveland, MS",2008,9,0.286,0.072,0.084,0.06
"Waveland, MS",2008,10,0.062,0.072,0.084,0.06
"Waveland, MS",2008,11,-0.03,0.073,0.085,0.061
"Waveland, MS",2008,12,-0.008,0.073,0.085,0.061
"Waveland, MS",2009,1,-0.036,0.074,0.086,0.061
"Waveland, MS",2009,2,-0.005,0.074,0.086,0.062
"Waveland, MS",2009,3,0.083,0.074,0.087,0.062
"Waveland, MS",2009,4,0.067,0.075,0.087,0.063
"Waveland, MS",2009,5,0.087,0.075,0.087,0.063
"Waveland, MS",2009,6,-0.026,0.076,0.088,0.063
"Waveland, MS",2009,7,0.016,0.076,0.088,0.064
"Waveland, MS",2009,8,0.078,0.076,0.089,0.064
"Waveland, MS",2009,9,0.148,0.077,0.089,0.064
"Waveland, MS",2009,10,0.083,0.077,0.09,0.065
"Waveland, MS",2009,11,0.124,0.078,0.09,0.065
"Waveland, MS",2009,12,0.175,0.078,0.091,0.066
"Waveland, MS",2010,1,0.041,0.078,0.091,0.066
"Waveland, MS",2010,2,0.005,0.079,0.091,0.066
"Waveland, MS",2010,3,-0.071,0.079,0.092,0.067
"Waveland, MS",2010,4,0.019,0.08,0.092,0.067
"Waveland, MS",2010,5,0.078,0.08,0.093,0.067
"Waveland, MS",2010,6,0.111,0.081,0.093,0.068
"Waveland, MS",2010,7,0.22,0.081,0.094,0.068
"Waveland, MS",2010,8,0.12,0.081,0.094,0.069
"Waveland, MS",2010,9,0.121,0.082,0.095,0.069
"Waveland, MS",2010,10,-0.067,0.082,0.095,0.069
"Waveland, MS",2010,11,0.021,0.083,0.096,0.07
"Waveland, MS",2010,12,-0.134,0.083,0.096,0.07
"Waveland, MS",2011,1,-0.054,0.083,0.096,0.07
"Waveland, MS",2011,2,-0.07,0.084,0.097,0.071
"Waveland, MS",2011,3,0.085,0.084,0.097,0.071
"Waveland, MS",2011,4,0.056,0.085,0.098,0.071
"Waveland, MS",2011,5,0.024,0.085,0.098,0.072
"Waveland, MS",2011,6,0.027,0.085,0.099,0.072
"Waveland, MS",2011,8,-0.011,0.086,0.1,0.073
"Waveland, MS",2011,9,0.038,0.087,0.1,0.073
"Waveland, MS",2011,10,-0.039,0.087,0.101,0.074
"Waveland, MS",2011,11,0.046,0.088,0.101,0.074
"Waveland, MS",2011,12,0.081,0.088,0.101,0.074
"Waveland, MS",2012,1,0.026,0.088,0.102,0.075
"Waveland, MS",2012,2,0.093,0.089,0.102,0.075
"Waveland, MS",2012,3,0.156,0.089,0.103,0.076
"Waveland, MS",2012,4,0.09,0.09,0.103,0.076
"Waveland, MS",2012,5,0.081,0.09,0.104,0.076
"Waveland, MS",2012,6,0.225,0.09,0.104,0.077
"Waveland, MS",2012,7,0.17,0.091,0.105,0.077
"Waveland, MS",2012,8,0.239,0.091,0.105,0.077
"Waveland, MS",2012,9,0.094,0.092,0.106,0.078
"Waveland, MS",2012,10,-0.002,0.092,0.106,0.078
"Waveland, MS",2012,11,0.037,0.092,0.106,0.078
"Waveland, MS",2012,12,0.07,0.093,0.107,0.079
"Waveland, MS",2013,1,0.113,0.093,0.107,0.079
"Waveland, MS",2013,2,0.143,0.094,0.108,0.08
"Waveland, MS",2013,3,0.035,0.094,0.108,0.08
"Waveland, MS",2013,4,0.139,0.095,0.109,0.08
"Waveland, MS",2013,5,0.082,0.095,0.109,0.081
"Waveland, MS",2013,6,0.06,0.095,0.11,0.081
"Waveland, MS",2013,8,0.099,0.096,0.111,0.082
"Waveland, MS",2013,10,0.114,0.097,0.112,0.082
"Waveland, MS",2013,11,0.136,0.097,0.112,0.083
"Waveland, MS",2013,12,0.073,0.098,0.112,0.083
"Waveland, MS",2014,1,-0.034,0.098,0.113,0.084
"Waveland, MS",2014,2,0.03,0.099,0.113,0.084
"Waveland, MS",2014,3,0.022,0.099,0.114,0.084
"Waveland, MS",2014,4,0.096,0.099,0.114,0.085
"Waveland, MS",2014,5,0.093,0.1,0.115,0.085
"Waveland, MS",2014,6,0.098,0.1,0.115,0.085
"Waveland, MS",2014,7,-0.023,0.101,0.116,0.086
"Waveland, MS",2014,8,0.022,0.101,0.116,0.086
"Waveland, MS",2014,9,0.07,0.102,0.117,0.086
"Waveland, MS",2014,10,0.007,0.102,0.117,0.087
"Waveland, MS",2014,11,-0.035,0.102,0.117,0.087
"Waveland, MS",2014,12,0.138,0.103,0.118,0.088
"Waveland, MS",2015,1,0.055,0.103,0.118,0.088
"Waveland, MS",2015,2,0.022,0.104,0.119,0.088
"Waveland, MS",2015,3,0.012,0.104,0.119,0.089
"Waveland, MS",2015,4,0.1,0.104,0.12,0.089
"Waveland, MS",2015,5,0.159,0.105,0.12,0.089
"Waveland, MS",2015,6,0.072,0.105,0.121,0.09
"Waveland, MS",2015,7,0.007,0.106,0.121,0.09
"Waveland, MS",2015,8,0.066,0.106,0.122,0.09
"Waveland, MS",2015,9,0.027,0.106,0.122,0.091
"Waveland, MS",2015,10,0.144,0.107,0.123,0.091
"Waveland, MS",2015,11,0.227,0.107,0.123,0.092
"Waveland, MS",2015,12,0.293,0.108,0.123,0.092
"Waveland, MS",2016,2,0.059,0.108,0.124,0.093
"Waveland, MS",2016,3,0.2,0.109,0.125,0.093
"Waveland, MS",2016,4,0.23,0.109,0.125,0.093
"Waveland, MS",2016,5,0.155,0.11,0.126,0.094
"Waveland, MS",2016,6,0.111,0.11,0.126,0.094
"Waveland, MS",2016,7,0.113,0.111,0.127,0.094
"Waveland, MS",2016,8,0.161,0.111,0.127,0.095
"Waveland, MS",2016,9,0.116,0.111,0.128,0.095
"Waveland, MS",2016,10,0.099,0.112,0.128,0.095
"Waveland, MS",2016,11,0.175,0.112,0.129,0.096
"Waveland, MS",2016,12,0.141,0.113,0.129,0.096
"Waveland, MS",2017,1,0.17,0.113,0.129,0.097
"Waveland, MS",2017,2,0.109,0.113,0.13,0.097
"Waveland, MS",2017,3,0.113,0.114,0.13,0.097
"Waveland, MS",2017,4,0.181,0.114,0.131,0.098
"Waveland, MS",2017,5,0.034,0.115,0.131,0.098
"Waveland, MS",2017,6,0.248,0.115,0.132,0.098
"Waveland, MS",2017,7,0.131,0.115,0.132,0.099
"Waveland, MS",2017,8,0.169,0.116,0.133,0.099
"Waveland, MS",2017,9,0.049,0.116,0.133,0.099
"Waveland, MS",2017,10,0.241,0.117,0.134,0.1
"Waveland, MS",2017,11,0.107,0.117,0.134,0.1
"Waveland, MS",2017,12,0.046,0.118,0.135,0.101
"Waveland, MS",2018,1,-0.001,0.118,0.135,0.101
"Waveland, MS",2018,2,0.184,0.118,0.135,0.101
"Waveland, MS",2018,3,0.147,0.119,0.136,0.102
"Waveland, MS",2018,4,0.058,0.119,0.136,0.102
"Waveland, MS",2018,5,0.099,0.12,0.137,0.102
"Waveland, MS",2018,6,-0.008,0.12,0.137,0.103
"Waveland, MS",2018,7,0.093,0.12,0.138,0.103
"Waveland, MS",2018,8,0.155,0.121,0.138,0.103
"Waveland, MS",2018,9,0.16,0.121,0.139,0.104
"Waveland, MS",2018,10,0.218,0.122,0.139,0.104
"Waveland, MS",2018,11,0.065,0.122,0.14,0.104
