Station_ID,Year, Month, Monthly_MSL, Linear_Trend, High_Conf., Low_Conf.
"Lewisetta,VA",1975,12,0.04,-0.086,-0.071,-0.101
"Lewisetta,VA",1976,1,-0.018,-0.085,-0.07,-0.1
"Lewisetta,VA",1976,2,-0.08,-0.085,-0.07,-0.1
"Lewisetta,VA",1976,3,-0.025,-0.084,-0.07,-0.099
"Lewisetta,VA",1976,4,-0.076,-0.084,-0.069,-0.099
"Lewisetta,VA",1976,5,-0.107,-0.084,-0.069,-0.098
"Lewisetta,VA",1976,6,-0.04,-0.083,-0.068,-0.098
"Lewisetta,VA",1976,7,-0.04,-0.083,-0.068,-0.097
"Lewisetta,VA",1976,8,-0.056,-0.082,-0.067,-0.097
"Lewisetta,VA",1976,9,-0.066,-0.082,-0.067,-0.096
"Lewisetta,VA",1976,10,-0.055,-0.081,-0.067,-0.096
"Lewisetta,VA",1976,11,-0.155,-0.081,-0.066,-0.095
"Lewisetta,VA",1976,12,-0.126,-0.08,-0.066,-0.095
"Lewisetta,VA",1977,1,-0.188,-0.08,-0.065,-0.094
"Lewisetta,VA",1977,2,-0.178,-0.079,-0.065,-0.094
"Lewisetta,VA",1977,3,-0.119,-0.079,-0.064,-0.093
"Lewisetta,VA",1977,4,-0.176,-0.078,-0.064,-0.093
"Lewisetta,VA",1977,5,-0.146,-0.078,-0.063,-0.092
"Lewisetta,VA",1977,6,-0.095,-0.077,-0.063,-0.092
"Lewisetta,VA",1977,7,-0.119,-0.077,-0.063,-0.091
"Lewisetta,VA",1977,8,-0.126,-0.076,-0.062,-0.091
"Lewisetta,VA",1977,9,-0.026,-0.076,-0.062,-0.09
"Lewisetta,VA",1977,10,-0.098,-0.075,-0.061,-0.09
"Lewisetta,VA",1977,11,-0.042,-0.075,-0.061,-0.089
"Lewisetta,VA",1977,12,0.025,-0.075,-0.06,-0.089
"Lewisetta,VA",1978,1,-0.057,-0.074,-0.06,-0.088
"Lewisetta,VA",1978,2,-0.001,-0.074,-0.06,-0.088
"Lewisetta,VA",1978,3,-0.049,-0.073,-0.059,-0.087
"Lewisetta,VA",1978,4,-0.006,-0.073,-0.059,-0.087
"Lewisetta,VA",1978,5,-0.018,-0.072,-0.058,-0.086
"Lewisetta,VA",1978,6,-0.123,-0.072,-0.058,-0.085
"Lewisetta,VA",1978,7,-0.043,-0.071,-0.057,-0.085
"Lewisetta,VA",1978,8,-0.069,-0.071,-0.057,-0.084
"Lewisetta,VA",1978,9,-0.026,-0.07,-0.057,-0.084
"Lewisetta,VA",1978,10,-0.089,-0.07,-0.056,-0.083
"Lewisetta,VA",1978,11,0.022,-0.069,-0.056,-0.083
"Lewisetta,VA",1978,12,-0.147,-0.069,-0.055,-0.082
"Lewisetta,VA",1979,1,-0.024,-0.068,-0.055,-0.082
"Lewisetta,VA",1979,2,-0.05,-0.068,-0.054,-0.081
"Lewisetta,VA",1979,3,-0.046,-0.067,-0.054,-0.081
"Lewisetta,VA",1979,4,-0.061,-0.067,-0.053,-0.08
"Lewisetta,VA",1979,5,-0.085,-0.066,-0.053,-0.08
"Lewisetta,VA",1979,6,-0.068,-0.066,-0.053,-0.079
"Lewisetta,VA",1979,7,-0.033,-0.065,-0.052,-0.079
"Lewisetta,VA",1979,8,-0.038,-0.065,-0.052,-0.078
"Lewisetta,VA",1979,9,-0.041,-0.065,-0.051,-0.078
"Lewisetta,VA",1979,10,-0.098,-0.064,-0.051,-0.077
"Lewisetta,VA",1979,11,-0.061,-0.064,-0.05,-0.077
"Lewisetta,VA",1979,12,-0.107,-0.063,-0.05,-0.076
"Lewisetta,VA",1980,1,0.013,-0.063,-0.05,-0.076
"Lewisetta,VA",1980,2,-0.077,-0.062,-0.049,-0.075
"Lewisetta,VA",1980,3,-0.138,-0.062,-0.049,-0.075
"Lewisetta,VA",1980,4,-0.027,-0.061,-0.048,-0.074
"Lewisetta,VA",1980,5,-0.006,-0.061,-0.048,-0.074
"Lewisetta,VA",1980,6,-0.101,-0.06,-0.047,-0.073
"Lewisetta,VA",1980,7,-0.11,-0.06,-0.047,-0.073
"Lewisetta,VA",1980,8,-0.084,-0.059,-0.046,-0.072
"Lewisetta,VA",1980,9,-0.136,-0.059,-0.046,-0.072
"Lewisetta,VA",1980,10,-0.131,-0.058,-0.046,-0.071
"Lewisetta,VA",1980,11,-0.152,-0.058,-0.045,-0.071
"Lewisetta,VA",1980,12,-0.15,-0.057,-0.045,-0.07
"Lewisetta,VA",1981,1,-0.161,-0.057,-0.044,-0.07
"Lewisetta,VA",1981,2,-0.132,-0.056,-0.044,-0.069
"Lewisetta,VA",1981,3,-0.107,-0.056,-0.043,-0.069
"Lewisetta,VA",1981,4,-0.201,-0.056,-0.043,-0.068
"Lewisetta,VA",1981,5,-0.049,-0.055,-0.043,-0.068
"Lewisetta,VA",1981,6,-0.098,-0.055,-0.042,-0.067
"Lewisetta,VA",1981,7,-0.04,-0.054,-0.042,-0.067
"Lewisetta,VA",1981,8,-0.032,-0.054,-0.041,-0.066
"Lewisetta,VA",1981,9,-0.093,-0.053,-0.041,-0.065
"Lewisetta,VA",1981,10,-0.141,-0.053,-0.04,-0.065
"Lewisetta,VA",1981,11,-0.064,-0.052,-0.04,-0.064
"Lewisetta,VA",1981,12,-0.129,-0.052,-0.039,-0.064
"Lewisetta,VA",1982,1,-0.143,-0.051,-0.039,-0.063
"Lewisetta,VA",1982,2,-0.019,-0.051,-0.039,-0.063
"Lewisetta,VA",1982,3,-0.058,-0.05,-0.038,-0.062
"Lewisetta,VA",1982,4,-0.204,-0.05,-0.038,-0.062
"Lewisetta,VA",1982,5,-0.073,-0.049,-0.037,-0.061
"Lewisetta,VA",1982,6,0.048,-0.049,-0.037,-0.061
"Lewisetta,VA",1982,7,-0.064,-0.048,-0.036,-0.06
"Lewisetta,VA",1982,8,-0.078,-0.048,-0.036,-0.06
"Lewisetta,VA",1982,9,-0.078,-0.047,-0.036,-0.059
"Lewisetta,VA",1982,10,0.027,-0.047,-0.035,-0.059
"Lewisetta,VA",1982,11,-0.073,-0.046,-0.035,-0.058
"Lewisetta,VA",1982,12,-0.007,-0.046,-0.034,-0.058
"Lewisetta,VA",1983,1,0.016,-0.046,-0.034,-0.057
"Lewisetta,VA",1983,2,0.106,-0.045,-0.033,-0.057
"Lewisetta,VA",1983,3,0.112,-0.045,-0.033,-0.056
"Lewisetta,VA",1983,4,0.028,-0.044,-0.032,-0.056
"Lewisetta,VA",1983,5,-0.058,-0.044,-0.032,-0.055
"Lewisetta,VA",1983,6,-0.022,-0.043,-0.032,-0.055
"Lewisetta,VA",1983,7,-0.027,-0.043,-0.031,-0.054
"Lewisetta,VA",1983,8,-0.011,-0.042,-0.031,-0.054
"Lewisetta,VA",1983,9,-0.011,-0.042,-0.03,-0.053
"Lewisetta,VA",1983,10,0.052,-0.041,-0.03,-0.053
"Lewisetta,VA",1983,11,0,-0.041,-0.029,-0.052
"Lewisetta,VA",1983,12,-0.007,-0.04,-0.029,-0.052
"Lewisetta,VA",1984,1,0.025,-0.04,-0.029,-0.051
"Lewisetta,VA",1984,2,0.02,-0.039,-0.028,-0.051
"Lewisetta,VA",1984,3,0.024,-0.039,-0.028,-0.05
"Lewisetta,VA",1984,4,0.141,-0.038,-0.027,-0.05
"Lewisetta,VA",1984,5,-0.082,-0.038,-0.027,-0.049
"Lewisetta,VA",1984,6,-0.043,-0.037,-0.026,-0.049
"Lewisetta,VA",1984,7,-0.079,-0.037,-0.026,-0.048
"Lewisetta,VA",1984,8,0.017,-0.037,-0.025,-0.048
"Lewisetta,VA",1984,9,-0.032,-0.036,-0.025,-0.047
"Lewisetta,VA",1984,10,0.048,-0.036,-0.025,-0.047
"Lewisetta,VA",1984,11,-0.03,-0.035,-0.024,-0.046
"Lewisetta,VA",1984,12,-0.016,-0.035,-0.024,-0.046
"Lewisetta,VA",1985,1,-0.082,-0.034,-0.023,-0.045
"Lewisetta,VA",1985,2,-0.074,-0.034,-0.023,-0.045
"Lewisetta,VA",1985,3,-0.101,-0.033,-0.022,-0.044
"Lewisetta,VA",1985,4,-0.076,-0.033,-0.022,-0.044
"Lewisetta,VA",1985,5,-0.04,-0.032,-0.021,-0.043
"Lewisetta,VA",1985,6,-0.068,-0.032,-0.021,-0.043
"Lewisetta,VA",1985,7,-0.033,-0.031,-0.021,-0.042
"Lewisetta,VA",1985,8,-0.032,-0.031,-0.02,-0.042
"Lewisetta,VA",1985,9,-0.102,-0.03,-0.02,-0.041
"Lewisetta,VA",1985,10,-0.034,-0.03,-0.019,-0.041
"Lewisetta,VA",1985,11,0.135,-0.029,-0.019,-0.04
"Lewisetta,VA",1985,12,-0.037,-0.029,-0.018,-0.04
"Lewisetta,VA",1986,1,-0.133,-0.028,-0.018,-0.039
"Lewisetta,VA",1986,2,0.045,-0.028,-0.017,-0.039
"Lewisetta,VA",1986,3,-0.119,-0.028,-0.017,-0.038
"Lewisetta,VA",1986,4,0.052,-0.027,-0.017,-0.038
"Lewisetta,VA",1986,5,-0.018,-0.027,-0.016,-0.037
"Lewisetta,VA",1986,6,-0.101,-0.026,-0.016,-0.037
"Lewisetta,VA",1986,7,-0.043,-0.026,-0.015,-0.036
"Lewisetta,VA",1986,8,-0.041,-0.025,-0.015,-0.036
"Lewisetta,VA",1986,9,-0.118,-0.025,-0.014,-0.035
"Lewisetta,VA",1986,10,-0.046,-0.024,-0.014,-0.035
"Lewisetta,VA",1986,11,-0.039,-0.024,-0.013,-0.034
"Lewisetta,VA",1986,12,0.006,-0.023,-0.013,-0.033
"Lewisetta,VA",1987,1,0.043,-0.023,-0.013,-0.033
"Lewisetta,VA",1987,2,-0.025,-0.022,-0.012,-0.032
"Lewisetta,VA",1987,3,0.112,-0.022,-0.012,-0.032
"Lewisetta,VA",1987,4,0.089,-0.021,-0.011,-0.031
"Lewisetta,VA",1987,5,-0.046,-0.021,-0.011,-0.031
"Lewisetta,VA",1987,6,-0.062,-0.02,-0.01,-0.03
"Lewisetta,VA",1987,7,-0.027,-0.02,-0.01,-0.03
"Lewisetta,VA",1987,8,-0.023,-0.019,-0.009,-0.029
"Lewisetta,VA",1987,9,-0.05,-0.019,-0.009,-0.029
"Lewisetta,VA",1987,10,-0.128,-0.018,-0.009,-0.028
"Lewisetta,VA",1987,11,-0.085,-0.018,-0.008,-0.028
"Lewisetta,VA",1987,12,-0.004,-0.018,-0.008,-0.027
"Lewisetta,VA",1988,1,-0.063,-0.017,-0.007,-0.027
"Lewisetta,VA",1988,2,-0.032,-0.017,-0.007,-0.026
"Lewisetta,VA",1988,3,-0.116,-0.016,-0.006,-0.026
"Lewisetta,VA",1988,4,0.064,-0.016,-0.006,-0.025
"Lewisetta,VA",1988,5,-0.009,-0.015,-0.005,-0.025
"Lewisetta,VA",1988,6,-0.046,-0.015,-0.005,-0.024
"Lewisetta,VA",1988,7,-0.1,-0.014,-0.004,-0.024
"Lewisetta,VA",1988,8,-0.084,-0.014,-0.004,-0.023
"Lewisetta,VA",1988,9,-0.13,-0.013,-0.004,-0.023
"Lewisetta,VA",1988,10,-0.125,-0.013,-0.003,-0.022
"Lewisetta,VA",1988,11,-0.109,-0.012,-0.003,-0.022
"Lewisetta,VA",1988,12,-0.113,-0.012,-0.002,-0.021
"Lewisetta,VA",1989,1,-0.042,-0.011,-0.002,-0.021
"Lewisetta,VA",1989,2,-0.056,-0.011,-0.001,-0.02
"Lewisetta,VA",1989,3,-0.016,-0.01,-0.001,-0.02
"Lewisetta,VA",1989,4,-0.091,-0.01,0,-0.019
"Lewisetta,VA",1989,5,-0.055,-0.009,0,-0.019
"Lewisetta,VA",1989,6,-0.05,-0.009,0,-0.018
"Lewisetta,VA",1989,7,-0.012,-0.009,0.001,-0.018
"Lewisetta,VA",1989,8,-0.001,-0.008,0.001,-0.017
"Lewisetta,VA",1989,9,-0.008,-0.008,0.002,-0.017
"Lewisetta,VA",1989,10,-0.067,-0.007,0.002,-0.016
"Lewisetta,VA",1989,11,-0.094,-0.007,0.003,-0.016
"Lewisetta,VA",1989,12,-0.132,-0.006,0.003,-0.015
"Lewisetta,VA",1990,1,-0.069,-0.006,0.004,-0.015
"Lewisetta,VA",1990,2,-0.074,-0.005,0.004,-0.014
"Lewisetta,VA",1990,3,-0.092,-0.005,0.005,-0.014
"Lewisetta,VA",1990,4,-0.109,-0.004,0.005,-0.014
"Lewisetta,VA",1990,5,-0.03,-0.004,0.005,-0.013
"Lewisetta,VA",1990,6,-0.077,-0.003,0.006,-0.013
"Lewisetta,VA",1990,7,-0.027,-0.003,0.006,-0.012
"Lewisetta,VA",1990,8,0.014,-0.002,0.007,-0.012
"Lewisetta,VA",1990,9,-0.053,-0.002,0.007,-0.011
"Lewisetta,VA",1990,10,-0.064,-0.001,0.008,-0.011
"Lewisetta,VA",1990,11,-0.061,-0.001,0.008,-0.01
"Lewisetta,VA",1990,12,-0.04,0,0.009,-0.01
"Lewisetta,VA",1991,1,0.068,0,0.009,-0.009
"Lewisetta,VA",1991,2,-0.022,0,0.01,-0.009
"Lewisetta,VA",1991,3,0.073,0.001,0.01,-0.008
"Lewisetta,VA",1991,4,-0.009,0.001,0.01,-0.008
"Lewisetta,VA",1991,5,-0.03,0.002,0.011,-0.007
"Lewisetta,VA",1991,6,-0.007,0.002,0.011,-0.007
"Lewisetta,VA",1991,7,0.018,0.003,0.012,-0.006
"Lewisetta,VA",1991,8,-0.044,0.003,0.012,-0.006
"Lewisetta,VA",1991,9,-0.078,0.004,0.013,-0.005
"Lewisetta,VA",1991,10,-0.052,0.004,0.013,-0.005
"Lewisetta,VA",1991,11,0.01,0.005,0.014,-0.004
"Lewisetta,VA",1991,12,-0.077,0.005,0.014,-0.004
"Lewisetta,VA",1992,1,0.038,0.006,0.015,-0.003
"Lewisetta,VA",1992,2,0.053,0.006,0.015,-0.003
"Lewisetta,VA",1992,3,-0.023,0.007,0.015,-0.002
"Lewisetta,VA",1992,4,0,0.007,0.016,-0.002
"Lewisetta,VA",1992,5,0.049,0.008,0.016,-0.001
"Lewisetta,VA",1992,6,0.024,0.008,0.017,-0.001
"Lewisetta,VA",1992,7,0.014,0.009,0.017,0
"Lewisetta,VA",1992,8,-0.027,0.009,0.018,0
"Lewisetta,VA",1992,9,-0.055,0.01,0.018,0.001
"Lewisetta,VA",1992,10,-0.053,0.01,0.019,0.001
"Lewisetta,VA",1992,11,0.027,0.01,0.019,0.002
"Lewisetta,VA",1992,12,0.02,0.011,0.02,0.002
"Lewisetta,VA",1993,1,0.095,0.011,0.02,0.003
"Lewisetta,VA",1993,2,0.06,0.012,0.021,0.003
"Lewisetta,VA",1993,3,0.039,0.012,0.021,0.004
"Lewisetta,VA",1993,4,0.131,0.013,0.021,0.004
"Lewisetta,VA",1993,5,0.031,0.013,0.022,0.005
"Lewisetta,VA",1993,6,-0.01,0.014,0.022,0.005
"Lewisetta,VA",1993,7,0.031,0.014,0.023,0.006
"Lewisetta,VA",1993,8,0.017,0.015,0.023,0.006
"Lewisetta,VA",1993,9,-0.041,0.015,0.024,0.007
"Lewisetta,VA",1993,10,-0.016,0.016,0.024,0.007
"Lewisetta,VA",1993,11,-0.03,0.016,0.025,0.008
"Lewisetta,VA",1993,12,0.067,0.017,0.025,0.008
"Lewisetta,VA",1994,1,-0.112,0.017,0.026,0.009
"Lewisetta,VA",1994,2,-0.01,0.018,0.026,0.009
"Lewisetta,VA",1994,3,0.008,0.018,0.027,0.01
"Lewisetta,VA",1994,4,-0.095,0.019,0.027,0.01
"Lewisetta,VA",1994,5,-0.016,0.019,0.028,0.01
"Lewisetta,VA",1994,6,-0.074,0.019,0.028,0.011
"Lewisetta,VA",1994,7,-0.069,0.02,0.028,0.011
"Lewisetta,VA",1994,8,-0.08,0.02,0.029,0.012
"Lewisetta,VA",1994,9,-0.07,0.021,0.029,0.012
"Lewisetta,VA",1994,10,-0.011,0.021,0.03,0.013
"Lewisetta,VA",1994,11,-0.076,0.022,0.03,0.013
"Lewisetta,VA",1994,12,0.053,0.022,0.031,0.014
"Lewisetta,VA",1995,1,-0.012,0.023,0.031,0.014
"Lewisetta,VA",1995,2,-0.128,0.023,0.032,0.015
"Lewisetta,VA",1995,3,0.001,0.024,0.032,0.015
"Lewisetta,VA",1995,4,-0.069,0.024,0.033,0.016
"Lewisetta,VA",1995,5,0.012,0.025,0.033,0.016
"Lewisetta,VA",1995,6,-0.024,0.025,0.034,0.017
"Lewisetta,VA",1995,7,-0.019,0.026,0.034,0.017
"Lewisetta,VA",1995,8,0.089,0.026,0.035,0.018
"Lewisetta,VA",1995,9,0.004,0.027,0.035,0.018
"Lewisetta,VA",1995,10,-0.023,0.027,0.035,0.019
"Lewisetta,VA",1995,11,-0.039,0.028,0.036,0.019
"Lewisetta,VA",1995,12,-0.034,0.028,0.036,0.02
"Lewisetta,VA",1996,1,0.139,0.028,0.037,0.02
"Lewisetta,VA",1996,2,-0.015,0.029,0.037,0.021
"Lewisetta,VA",1996,3,-0.032,0.029,0.038,0.021
"Lewisetta,VA",1996,4,-0.008,0.03,0.038,0.022
"Lewisetta,VA",1996,5,-0.014,0.03,0.039,0.022
"Lewisetta,VA",1996,6,0.005,0.031,0.039,0.022
"Lewisetta,VA",1996,7,-0.005,0.031,0.04,0.023
"Lewisetta,VA",1996,8,0.023,0.032,0.04,0.023
"Lewisetta,VA",1996,9,0.118,0.032,0.041,0.024
"Lewisetta,VA",1996,10,0.092,0.033,0.041,0.024
"Lewisetta,VA",1996,11,0.092,0.033,0.042,0.025
"Lewisetta,VA",1996,12,0.186,0.034,0.042,0.025
"Lewisetta,VA",1997,1,0.087,0.034,0.043,0.026
"Lewisetta,VA",1997,2,0.092,0.035,0.043,0.026
"Lewisetta,VA",1997,3,0.091,0.035,0.044,0.027
"Lewisetta,VA",1997,4,0.094,0.036,0.044,0.027
"Lewisetta,VA",1997,5,-0.029,0.036,0.044,0.028
"Lewisetta,VA",1997,6,0.112,0.037,0.045,0.028
"Lewisetta,VA",1997,7,0.036,0.037,0.045,0.029
"Lewisetta,VA",1997,8,0.033,0.038,0.046,0.029
"Lewisetta,VA",1997,9,-0.001,0.038,0.046,0.03
"Lewisetta,VA",1997,10,0.038,0.038,0.047,0.03
"Lewisetta,VA",1997,11,0.097,0.039,0.047,0.031
"Lewisetta,VA",1997,12,0.088,0.039,0.048,0.031
"Lewisetta,VA",1998,1,0.206,0.04,0.048,0.031
"Lewisetta,VA",1998,2,0.358,0.04,0.049,0.032
"Lewisetta,VA",1998,3,0.115,0.041,0.049,0.032
"Lewisetta,VA",1998,4,0.147,0.041,0.05,0.033
"Lewisetta,VA",1998,5,0.171,0.042,0.05,0.033
"Lewisetta,VA",1998,6,0.063,0.042,0.051,0.034
"Lewisetta,VA",1998,7,0.063,0.043,0.051,0.034
"Lewisetta,VA",1998,8,0.091,0.043,0.052,0.035
"Lewisetta,VA",1998,9,0.029,0.044,0.052,0.035
"Lewisetta,VA",1998,10,-0.012,0.044,0.053,0.036
"Lewisetta,VA",1998,11,0.013,0.045,0.053,0.036
"Lewisetta,VA",1998,12,0.049,0.045,0.054,0.037
"Lewisetta,VA",1999,1,0.051,0.046,0.054,0.037
"Lewisetta,VA",1999,2,0.167,0.046,0.055,0.038
"Lewisetta,VA",1999,3,0.023,0.047,0.055,0.038
"Lewisetta,VA",1999,4,0.086,0.047,0.056,0.038
"Lewisetta,VA",1999,5,0.095,0.047,0.056,0.039
"Lewisetta,VA",1999,6,0.04,0.048,0.056,0.039
"Lewisetta,VA",1999,7,0.044,0.048,0.057,0.04
"Lewisetta,VA",1999,8,0.079,0.049,0.057,0.04
"Lewisetta,VA",1999,9,0.073,0.049,0.058,0.041
"Lewisetta,VA",1999,10,-0.005,0.05,0.058,0.041
"Lewisetta,VA",1999,11,-0.002,0.05,0.059,0.042
"Lewisetta,VA",1999,12,0.031,0.051,0.059,0.042
"Lewisetta,VA",2000,1,-0.05,0.051,0.06,0.043
"Lewisetta,VA",2000,2,-0.043,0.052,0.06,0.043
"Lewisetta,VA",2000,3,0.06,0.052,0.061,0.044
"Lewisetta,VA",2000,4,0.034,0.053,0.061,0.044
"Lewisetta,VA",2000,5,0.064,0.053,0.062,0.045
"Lewisetta,VA",2000,6,-0.003,0.054,0.062,0.045
"Lewisetta,VA",2000,7,0.091,0.054,0.063,0.045
"Lewisetta,VA",2000,8,0.039,0.055,0.063,0.046
"Lewisetta,VA",2000,9,0.026,0.055,0.064,0.046
"Lewisetta,VA",2000,10,-0.012,0.056,0.064,0.047
"Lewisetta,VA",2000,11,0.06,0.056,0.065,0.047
"Lewisetta,VA",2000,12,-0.071,0.056,0.065,0.048
"Lewisetta,VA",2001,1,0.045,0.057,0.066,0.048
"Lewisetta,VA",2001,2,-0.01,0.057,0.066,0.049
"Lewisetta,VA",2001,3,0.063,0.058,0.067,0.049
"Lewisetta,VA",2001,4,0.031,0.058,0.067,0.05
"Lewisetta,VA",2001,5,0.054,0.059,0.068,0.05
"Lewisetta,VA",2001,6,0.005,0.059,0.068,0.051
"Lewisetta,VA",2001,7,0.041,0.06,0.069,0.051
"Lewisetta,VA",2001,8,0.004,0.06,0.069,0.051
"Lewisetta,VA",2001,9,0.038,0.061,0.07,0.052
"Lewisetta,VA",2001,10,-0.038,0.061,0.07,0.052
"Lewisetta,VA",2001,11,0.004,0.062,0.071,0.053
"Lewisetta,VA",2001,12,0.063,0.062,0.071,0.053
"Lewisetta,VA",2002,1,-0.051,0.063,0.072,0.054
"Lewisetta,VA",2002,2,0.053,0.063,0.072,0.054
"Lewisetta,VA",2002,3,-0.073,0.064,0.073,0.055
"Lewisetta,VA",2002,4,-0.038,0.064,0.073,0.055
"Lewisetta,VA",2002,5,-0.063,0.065,0.074,0.056
"Lewisetta,VA",2002,6,0.01,0.065,0.074,0.056
"Lewisetta,VA",2002,7,0.018,0.066,0.075,0.056
"Lewisetta,VA",2002,8,0.029,0.066,0.075,0.057
"Lewisetta,VA",2002,9,0.051,0.066,0.076,0.057
"Lewisetta,VA",2002,10,0.121,0.067,0.076,0.058
"Lewisetta,VA",2002,11,-0.014,0.067,0.077,0.058
"Lewisetta,VA",2002,12,0.008,0.068,0.077,0.059
"Lewisetta,VA",2003,1,0.012,0.068,0.078,0.059
"Lewisetta,VA",2003,2,-0.014,0.069,0.078,0.06
"Lewisetta,VA",2003,3,0.114,0.069,0.079,0.06
"Lewisetta,VA",2003,4,0.129,0.07,0.079,0.061
"Lewisetta,VA",2003,5,0.105,0.07,0.08,0.061
"Lewisetta,VA",2003,6,0.087,0.071,0.08,0.061
"Lewisetta,VA",2003,7,0.043,0.071,0.081,0.062
"Lewisetta,VA",2003,8,0.02,0.072,0.081,0.062
"Lewisetta,VA",2003,9,0.164,0.072,0.082,0.063
"Lewisetta,VA",2003,10,0.035,0.073,0.082,0.063
"Lewisetta,VA",2003,11,0.064,0.073,0.082,0.064
"Lewisetta,VA",2003,12,0.054,0.074,0.083,0.064
"Lewisetta,VA",2004,1,-0.001,0.074,0.083,0.065
"Lewisetta,VA",2004,2,0.056,0.075,0.084,0.065
"Lewisetta,VA",2004,3,0.064,0.075,0.084,0.066
"Lewisetta,VA",2004,4,-0.001,0.075,0.085,0.066
"Lewisetta,VA",2004,5,-0.013,0.076,0.085,0.066
"Lewisetta,VA",2004,6,0.039,0.076,0.086,0.067
"Lewisetta,VA",2004,7,0.081,0.077,0.086,0.067
"Lewisetta,VA",2004,8,0.055,0.077,0.087,0.068
"Lewisetta,VA",2004,9,0.116,0.078,0.087,0.068
"Lewisetta,VA",2004,10,0.187,0.078,0.088,0.069
"Lewisetta,VA",2004,11,0.112,0.079,0.088,0.069
"Lewisetta,VA",2004,12,0.091,0.079,0.089,0.07
"Lewisetta,VA",2005,1,0.169,0.08,0.089,0.07
"Lewisetta,VA",2005,2,0.212,0.08,0.09,0.07
"Lewisetta,VA",2005,3,0.12,0.081,0.09,0.071
"Lewisetta,VA",2005,4,0.192,0.081,0.091,0.071
"Lewisetta,VA",2005,5,0.165,0.082,0.091,0.072
"Lewisetta,VA",2005,6,0.12,0.082,0.092,0.072
"Lewisetta,VA",2005,7,0.126,0.083,0.092,0.073
"Lewisetta,VA",2005,8,0.094,0.083,0.093,0.073
"Lewisetta,VA",2005,9,0.047,0.084,0.093,0.074
"Lewisetta,VA",2005,10,0.101,0.084,0.094,0.074
"Lewisetta,VA",2005,11,0.023,0.085,0.094,0.075
"Lewisetta,VA",2005,12,0.047,0.085,0.095,0.075
"Lewisetta,VA",2006,1,0.101,0.085,0.095,0.075
"Lewisetta,VA",2006,2,0.075,0.086,0.096,0.076
"Lewisetta,VA",2006,3,0.043,0.086,0.096,0.076
"Lewisetta,VA",2006,4,0.085,0.087,0.097,0.077
"Lewisetta,VA",2006,5,0.149,0.087,0.097,0.077
"Lewisetta,VA",2006,6,0.058,0.088,0.098,0.078
"Lewisetta,VA",2006,7,0.026,0.088,0.099,0.078
"Lewisetta,VA",2006,8,0.077,0.089,0.099,0.079
