Station_ID,Year, Month, Monthly_MSL, Linear_Trend, High_Conf., Low_Conf.
"Clearwater Beach, FL",1982,10,-0.035,-0.039,-0.027,-0.05
"Clearwater Beach, FL",1982,11,-0.006,-0.038,-0.027,-0.05
"Clearwater Beach, FL",1982,12,0.062,-0.038,-0.027,-0.05
"Clearwater Beach, FL",1983,1,0.049,-0.038,-0.026,-0.049
"Clearwater Beach, FL",1983,2,0.038,-0.037,-0.026,-0.049
"Clearwater Beach, FL",1983,3,0.069,-0.037,-0.026,-0.048
"Clearwater Beach, FL",1983,4,-0.034,-0.037,-0.025,-0.048
"Clearwater Beach, FL",1983,5,-0.013,-0.036,-0.025,-0.048
"Clearwater Beach, FL",1983,6,-0.049,-0.036,-0.025,-0.047
"Clearwater Beach, FL",1983,7,-0.052,-0.036,-0.024,-0.047
"Clearwater Beach, FL",1983,8,-0.064,-0.035,-0.024,-0.047
"Clearwater Beach, FL",1983,9,-0.088,-0.035,-0.024,-0.046
"Clearwater Beach, FL",1983,10,-0.007,-0.035,-0.024,-0.046
"Clearwater Beach, FL",1983,11,0.043,-0.034,-0.023,-0.046
"Clearwater Beach, FL",1983,12,-0.056,-0.034,-0.023,-0.045
"Clearwater Beach, FL",1984,1,-0.012,-0.034,-0.023,-0.045
"Clearwater Beach, FL",1984,2,-0.036,-0.033,-0.022,-0.044
"Clearwater Beach, FL",1984,3,-0.04,-0.033,-0.022,-0.044
"Clearwater Beach, FL",1984,4,-0.021,-0.033,-0.022,-0.044
"Clearwater Beach, FL",1984,5,-0.071,-0.032,-0.021,-0.043
"Clearwater Beach, FL",1984,6,-0.012,-0.032,-0.021,-0.043
"Clearwater Beach, FL",1984,7,0.004,-0.032,-0.021,-0.043
"Clearwater Beach, FL",1984,8,-0.036,-0.031,-0.021,-0.042
"Clearwater Beach, FL",1984,9,-0.046,-0.031,-0.02,-0.042
"Clearwater Beach, FL",1984,10,-0.001,-0.031,-0.02,-0.042
"Clearwater Beach, FL",1984,11,-0.015,-0.03,-0.02,-0.041
"Clearwater Beach, FL",1984,12,0.032,-0.03,-0.019,-0.041
"Clearwater Beach, FL",1985,1,0.037,-0.03,-0.019,-0.04
"Clearwater Beach, FL",1985,2,-0.033,-0.029,-0.019,-0.04
"Clearwater Beach, FL",1985,3,-0.037,-0.029,-0.018,-0.04
"Clearwater Beach, FL",1985,4,-0.064,-0.029,-0.018,-0.039
"Clearwater Beach, FL",1985,5,-0.034,-0.028,-0.018,-0.039
"Clearwater Beach, FL",1985,6,-0.058,-0.028,-0.018,-0.039
"Clearwater Beach, FL",1985,7,-0.052,-0.028,-0.017,-0.038
"Clearwater Beach, FL",1985,8,0.04,-0.027,-0.017,-0.038
"Clearwater Beach, FL",1985,9,-0.049,-0.027,-0.017,-0.038
"Clearwater Beach, FL",1985,10,0.069,-0.027,-0.016,-0.037
"Clearwater Beach, FL",1985,11,0.021,-0.026,-0.016,-0.037
"Clearwater Beach, FL",1985,12,-0.029,-0.026,-0.016,-0.036
"Clearwater Beach, FL",1986,1,-0.039,-0.026,-0.015,-0.036
"Clearwater Beach, FL",1986,2,0.002,-0.025,-0.015,-0.036
"Clearwater Beach, FL",1986,3,-0.101,-0.025,-0.015,-0.035
"Clearwater Beach, FL",1986,4,0.006,-0.025,-0.014,-0.035
"Clearwater Beach, FL",1986,5,0.06,-0.024,-0.014,-0.035
"Clearwater Beach, FL",1986,6,0.018,-0.024,-0.014,-0.034
"Clearwater Beach, FL",1986,7,-0.04,-0.024,-0.014,-0.034
"Clearwater Beach, FL",1986,8,-0.051,-0.023,-0.013,-0.034
"Clearwater Beach, FL",1986,9,-0.003,-0.023,-0.013,-0.033
"Clearwater Beach, FL",1986,10,0.002,-0.023,-0.013,-0.033
"Clearwater Beach, FL",1986,11,0.03,-0.022,-0.012,-0.032
"Clearwater Beach, FL",1986,12,0.017,-0.022,-0.012,-0.032
"Clearwater Beach, FL",1987,1,0.031,-0.022,-0.012,-0.032
"Clearwater Beach, FL",1987,2,0.014,-0.021,-0.011,-0.031
"Clearwater Beach, FL",1987,3,0.069,-0.021,-0.011,-0.031
"Clearwater Beach, FL",1987,4,-0.082,-0.021,-0.011,-0.031
"Clearwater Beach, FL",1987,5,-0.052,-0.02,-0.011,-0.03
"Clearwater Beach, FL",1987,6,-0.012,-0.02,-0.01,-0.03
"Clearwater Beach, FL",1987,7,-0.009,-0.02,-0.01,-0.03
"Clearwater Beach, FL",1987,8,-0.057,-0.019,-0.01,-0.029
"Clearwater Beach, FL",1987,9,-0.082,-0.019,-0.009,-0.029
"Clearwater Beach, FL",1987,10,-0.178,-0.019,-0.009,-0.028
"Clearwater Beach, FL",1987,11,-0.031,-0.018,-0.009,-0.028
"Clearwater Beach, FL",1987,12,0.001,-0.018,-0.008,-0.028
"Clearwater Beach, FL",1988,3,-0.095,-0.017,-0.007,-0.027
"Clearwater Beach, FL",1988,8,-0.122,-0.015,-0.006,-0.025
"Clearwater Beach, FL",1988,9,-0.103,-0.015,-0.006,-0.025
"Clearwater Beach, FL",1988,10,-0.108,-0.015,-0.005,-0.024
"Clearwater Beach, FL",1988,11,-0.101,-0.014,-0.005,-0.024
"Clearwater Beach, FL",1989,5,-0.101,-0.012,-0.003,-0.022
"Clearwater Beach, FL",1989,6,-0.043,-0.012,-0.003,-0.021
"Clearwater Beach, FL",1989,8,-0.033,-0.011,-0.002,-0.021
"Clearwater Beach, FL",1989,9,-0.055,-0.011,-0.002,-0.02
"Clearwater Beach, FL",1989,10,-0.111,-0.011,-0.002,-0.02
"Clearwater Beach, FL",1989,11,-0.052,-0.01,-0.001,-0.02
"Clearwater Beach, FL",1989,12,-0.096,-0.01,-0.001,-0.019
"Clearwater Beach, FL",1990,1,-0.091,-0.01,-0.001,-0.019
"Clearwater Beach, FL",1990,2,-0.051,-0.009,0,-0.019
"Clearwater Beach, FL",1990,3,0.057,-0.009,0,-0.018
"Clearwater Beach, FL",1990,4,0,-0.009,0,-0.018
"Clearwater Beach, FL",1990,5,0.042,-0.008,0.001,-0.017
"Clearwater Beach, FL",1990,6,-0.031,-0.008,0.001,-0.017
"Clearwater Beach, FL",1990,7,-0.027,-0.008,0.001,-0.017
"Clearwater Beach, FL",1990,8,0.019,-0.007,0.002,-0.016
"Clearwater Beach, FL",1990,9,-0.061,-0.007,0.002,-0.016
"Clearwater Beach, FL",1990,10,-0.013,-0.007,0.002,-0.016
"Clearwater Beach, FL",1990,11,0.043,-0.006,0.002,-0.015
"Clearwater Beach, FL",1990,12,0.017,-0.006,0.003,-0.015
"Clearwater Beach, FL",1991,1,0.095,-0.006,0.003,-0.015
"Clearwater Beach, FL",1991,2,-0.002,-0.005,0.003,-0.014
"Clearwater Beach, FL",1991,3,0.051,-0.005,0.004,-0.014
"Clearwater Beach, FL",1991,4,0.073,-0.005,0.004,-0.014
"Clearwater Beach, FL",1991,5,0.121,-0.004,0.004,-0.013
"Clearwater Beach, FL",1991,6,0.061,-0.004,0.005,-0.013
"Clearwater Beach, FL",1991,7,0.074,-0.004,0.005,-0.013
"Clearwater Beach, FL",1991,8,0.071,-0.003,0.005,-0.012
"Clearwater Beach, FL",1991,9,0.025,-0.003,0.006,-0.012
"Clearwater Beach, FL",1991,10,0.02,-0.003,0.006,-0.011
"Clearwater Beach, FL",1991,11,0.006,-0.002,0.006,-0.011
"Clearwater Beach, FL",1991,12,-0.029,-0.002,0.007,-0.011
"Clearwater Beach, FL",1992,1,0.052,-0.002,0.007,-0.01
"Clearwater Beach, FL",1992,2,0.087,-0.001,0.007,-0.01
"Clearwater Beach, FL",1992,3,-0.013,-0.001,0.007,-0.01
"Clearwater Beach, FL",1992,4,0.055,-0.001,0.008,-0.009
"Clearwater Beach, FL",1992,5,0.018,0,0.008,-0.009
"Clearwater Beach, FL",1992,6,0.137,0,0.008,-0.009
"Clearwater Beach, FL",1992,7,0.059,0,0.009,-0.008
"Clearwater Beach, FL",1992,8,0.031,0.001,0.009,-0.008
"Clearwater Beach, FL",1992,9,0.022,0.001,0.009,-0.008
"Clearwater Beach, FL",1992,10,0.072,0.001,0.01,-0.007
"Clearwater Beach, FL",1992,11,0.024,0.002,0.01,-0.007
"Clearwater Beach, FL",1992,12,0.047,0.002,0.01,-0.007
"Clearwater Beach, FL",1993,1,0.11,0.002,0.011,-0.006
"Clearwater Beach, FL",1993,2,0.105,0.003,0.011,-0.006
"Clearwater Beach, FL",1993,3,0.039,0.003,0.011,-0.006
"Clearwater Beach, FL",1996,1,0.004,0.014,0.022,0.006
"Clearwater Beach, FL",1996,2,-0.046,0.015,0.023,0.006
"Clearwater Beach, FL",1996,3,-0.07,0.015,0.023,0.007
"Clearwater Beach, FL",1996,4,-0.048,0.015,0.023,0.007
"Clearwater Beach, FL",1996,5,-0.07,0.016,0.024,0.007
"Clearwater Beach, FL",1996,6,-0.091,0.016,0.024,0.008
"Clearwater Beach, FL",1996,7,-0.046,0.016,0.024,0.008
"Clearwater Beach, FL",1996,8,-0.019,0.017,0.025,0.008
"Clearwater Beach, FL",1996,9,-0.03,0.017,0.025,0.009
"Clearwater Beach, FL",1996,10,0.033,0.017,0.025,0.009
"Clearwater Beach, FL",1996,11,0.006,0.018,0.026,0.009
"Clearwater Beach, FL",1996,12,-0.004,0.018,0.026,0.01
"Clearwater Beach, FL",1997,1,0.012,0.018,0.026,0.01
"Clearwater Beach, FL",1997,2,-0.008,0.019,0.027,0.01
"Clearwater Beach, FL",1997,3,0.032,0.019,0.027,0.011
"Clearwater Beach, FL",1997,4,0.014,0.019,0.027,0.011
"Clearwater Beach, FL",1997,5,-0.018,0.02,0.028,0.011
"Clearwater Beach, FL",1997,6,-0.005,0.02,0.028,0.012
"Clearwater Beach, FL",1997,7,-0.01,0.02,0.028,0.012
"Clearwater Beach, FL",1997,8,-0.02,0.021,0.029,0.012
"Clearwater Beach, FL",1997,9,-0.015,0.021,0.029,0.013
"Clearwater Beach, FL",1997,10,-0.021,0.021,0.029,0.013
"Clearwater Beach, FL",1997,11,-0.055,0.022,0.03,0.013
"Clearwater Beach, FL",1997,12,-0.039,0.022,0.03,0.014
"Clearwater Beach, FL",1998,1,0.015,0.022,0.03,0.014
"Clearwater Beach, FL",1998,2,0.102,0.023,0.031,0.014
"Clearwater Beach, FL",1998,3,0.029,0.023,0.031,0.015
"Clearwater Beach, FL",1998,4,0.009,0.023,0.031,0.015
"Clearwater Beach, FL",1998,5,0.03,0.024,0.032,0.015
"Clearwater Beach, FL",1998,6,-0.034,0.024,0.032,0.016
"Clearwater Beach, FL",1998,7,-0.047,0.024,0.032,0.016
"Clearwater Beach, FL",1998,8,-0.026,0.025,0.033,0.016
"Clearwater Beach, FL",1998,9,0.076,0.025,0.033,0.017
"Clearwater Beach, FL",1998,10,-0.012,0.025,0.033,0.017
"Clearwater Beach, FL",1998,11,-0.038,0.026,0.034,0.017
"Clearwater Beach, FL",1998,12,0.011,0.026,0.034,0.018
"Clearwater Beach, FL",1999,1,0.058,0.026,0.034,0.018
"Clearwater Beach, FL",1999,2,0.105,0.027,0.035,0.018
"Clearwater Beach, FL",1999,3,0.055,0.027,0.035,0.019
"Clearwater Beach, FL",1999,4,0.048,0.027,0.035,0.019
"Clearwater Beach, FL",1999,5,0.04,0.027,0.036,0.019
"Clearwater Beach, FL",1999,6,-0.016,0.028,0.036,0.02
"Clearwater Beach, FL",1999,7,0.013,0.028,0.036,0.02
"Clearwater Beach, FL",1999,8,0.043,0.028,0.037,0.02
"Clearwater Beach, FL",1999,9,0.082,0.029,0.037,0.021
"Clearwater Beach, FL",1999,10,0.012,0.029,0.037,0.021
"Clearwater Beach, FL",1999,11,-0.009,0.029,0.038,0.021
"Clearwater Beach, FL",1999,12,0.003,0.03,0.038,0.022
"Clearwater Beach, FL",2000,1,-0.001,0.03,0.038,0.022
"Clearwater Beach, FL",2000,2,-0.018,0.03,0.039,0.022
"Clearwater Beach, FL",2000,3,0.062,0.031,0.039,0.023
"Clearwater Beach, FL",2000,4,0.033,0.031,0.039,0.023
"Clearwater Beach, FL",2000,5,0.017,0.031,0.04,0.023
"Clearwater Beach, FL",2000,6,-0.002,0.032,0.04,0.023
"Clearwater Beach, FL",2000,7,0.028,0.032,0.04,0.024
"Clearwater Beach, FL",2000,8,-0.01,0.032,0.041,0.024
"Clearwater Beach, FL",2000,9,0.011,0.033,0.041,0.024
"Clearwater Beach, FL",2000,10,-0.014,0.033,0.042,0.025
"Clearwater Beach, FL",2000,11,0.028,0.033,0.042,0.025
"Clearwater Beach, FL",2000,12,-0.05,0.034,0.042,0.025
"Clearwater Beach, FL",2001,1,-0.097,0.034,0.043,0.026
"Clearwater Beach, FL",2001,2,-0.091,0.034,0.043,0.026
"Clearwater Beach, FL",2001,3,-0.007,0.035,0.043,0.026
"Clearwater Beach, FL",2001,5,-0.025,0.035,0.044,0.027
"Clearwater Beach, FL",2001,6,-0.08,0.036,0.044,0.027
"Clearwater Beach, FL",2001,7,-0.006,0.036,0.045,0.028
"Clearwater Beach, FL",2001,8,-0.004,0.036,0.045,0.028
"Clearwater Beach, FL",2001,9,-0.02,0.037,0.045,0.028
"Clearwater Beach, FL",2001,10,-0.026,0.037,0.046,0.029
"Clearwater Beach, FL",2001,11,0.026,0.037,0.046,0.029
"Clearwater Beach, FL",2001,12,0.047,0.038,0.046,0.029
"Clearwater Beach, FL",2002,1,-0.03,0.038,0.047,0.03
"Clearwater Beach, FL",2002,2,-0.012,0.038,0.047,0.03
"Clearwater Beach, FL",2002,3,-0.02,0.039,0.047,0.03
"Clearwater Beach, FL",2002,4,0.015,0.039,0.048,0.031
"Clearwater Beach, FL",2002,5,0.001,0.039,0.048,0.031
"Clearwater Beach, FL",2002,6,0.033,0.04,0.048,0.031
"Clearwater Beach, FL",2002,7,-0.004,0.04,0.049,0.031
"Clearwater Beach, FL",2002,8,0.041,0.04,0.049,0.032
"Clearwater Beach, FL",2002,9,0.086,0.041,0.05,0.032
"Clearwater Beach, FL",2002,10,0.083,0.041,0.05,0.032
"Clearwater Beach, FL",2002,11,-0.027,0.041,0.05,0.033
"Clearwater Beach, FL",2002,12,-0.03,0.042,0.051,0.033
"Clearwater Beach, FL",2003,1,-0.039,0.042,0.051,0.033
"Clearwater Beach, FL",2003,2,-0.009,0.042,0.051,0.034
"Clearwater Beach, FL",2003,3,0.07,0.043,0.052,0.034
"Clearwater Beach, FL",2003,4,0.054,0.043,0.052,0.034
"Clearwater Beach, FL",2003,5,0.02,0.043,0.052,0.035
"Clearwater Beach, FL",2003,6,0.011,0.044,0.053,0.035
"Clearwater Beach, FL",2003,7,0.046,0.044,0.053,0.035
"Clearwater Beach, FL",2003,8,0.036,0.044,0.053,0.036
"Clearwater Beach, FL",2003,9,0.049,0.045,0.054,0.036
"Clearwater Beach, FL",2003,10,0.057,0.045,0.054,0.036
"Clearwater Beach, FL",2003,11,0.052,0.045,0.054,0.037
"Clearwater Beach, FL",2003,12,0.016,0.046,0.055,0.037
"Clearwater Beach, FL",2004,1,0.043,0.046,0.055,0.037
"Clearwater Beach, FL",2004,2,0.002,0.046,0.055,0.037
"Clearwater Beach, FL",2004,3,0.022,0.047,0.056,0.038
"Clearwater Beach, FL",2004,4,0.01,0.047,0.056,0.038
"Clearwater Beach, FL",2004,5,0.021,0.047,0.057,0.038
"Clearwater Beach, FL",2004,6,0.044,0.048,0.057,0.039
"Clearwater Beach, FL",2004,7,0.018,0.048,0.057,0.039
"Clearwater Beach, FL",2004,8,0.004,0.048,0.058,0.039
"Clearwater Beach, FL",2004,9,0.019,0.049,0.058,0.04
"Clearwater Beach, FL",2004,10,0.046,0.049,0.058,0.04
"Clearwater Beach, FL",2004,11,0.071,0.049,0.059,0.04
"Clearwater Beach, FL",2004,12,-0.039,0.05,0.059,0.041
"Clearwater Beach, FL",2005,1,0.056,0.05,0.059,0.041
"Clearwater Beach, FL",2005,2,0.119,0.05,0.06,0.041
"Clearwater Beach, FL",2005,3,-0.028,0.051,0.06,0.041
"Clearwater Beach, FL",2005,4,0.053,0.051,0.06,0.042
"Clearwater Beach, FL",2005,5,0.047,0.051,0.061,0.042
"Clearwater Beach, FL",2005,6,0.062,0.052,0.061,0.042
"Clearwater Beach, FL",2005,7,0.066,0.052,0.062,0.043
"Clearwater Beach, FL",2005,8,0.041,0.052,0.062,0.043
"Clearwater Beach, FL",2005,9,0.049,0.053,0.062,0.043
"Clearwater Beach, FL",2005,10,0.011,0.053,0.063,0.044
"Clearwater Beach, FL",2005,11,-0.01,0.053,0.063,0.044
"Clearwater Beach, FL",2005,12,-0.014,0.054,0.063,0.044
"Clearwater Beach, FL",2006,1,0.009,0.054,0.064,0.045
"Clearwater Beach, FL",2006,2,0.016,0.054,0.064,0.045
"Clearwater Beach, FL",2006,3,0.039,0.055,0.064,0.045
"Clearwater Beach, FL",2006,4,0.016,0.055,0.065,0.045
"Clearwater Beach, FL",2006,5,0.036,0.055,0.065,0.046
"Clearwater Beach, FL",2006,6,0.001,0.056,0.065,0.046
"Clearwater Beach, FL",2006,7,-0.033,0.056,0.066,0.046
"Clearwater Beach, FL",2006,8,0.012,0.056,0.066,0.047
"Clearwater Beach, FL",2006,9,0.038,0.057,0.067,0.047
"Clearwater Beach, FL",2006,10,0.024,0.057,0.067,0.047
"Clearwater Beach, FL",2006,11,-0.02,0.057,0.067,0.048
"Clearwater Beach, FL",2006,12,0,0.058,0.068,0.048
"Clearwater Beach, FL",2007,1,0.033,0.058,0.068,0.048
"Clearwater Beach, FL",2007,2,-0.015,0.058,0.068,0.049
"Clearwater Beach, FL",2007,3,-0.027,0.059,0.069,0.049
"Clearwater Beach, FL",2007,4,-0.02,0.059,0.069,0.049
"Clearwater Beach, FL",2007,5,0.059,0.059,0.069,0.049
"Clearwater Beach, FL",2007,6,0.041,0.06,0.07,0.05
"Clearwater Beach, FL",2007,7,0.021,0.06,0.07,0.05
"Clearwater Beach, FL",2007,8,0.041,0.06,0.07,0.05
"Clearwater Beach, FL",2007,9,-0.003,0.061,0.071,0.051
"Clearwater Beach, FL",2007,10,0.042,0.061,0.071,0.051
"Clearwater Beach, FL",2007,11,-0.019,0.061,0.072,0.051
"Clearwater Beach, FL",2007,12,0.014,0.062,0.072,0.052
"Clearwater Beach, FL",2008,1,-0.019,0.062,0.072,0.052
"Clearwater Beach, FL",2008,2,-0.021,0.062,0.073,0.052
"Clearwater Beach, FL",2008,3,-0.037,0.063,0.073,0.053
"Clearwater Beach, FL",2008,4,0.047,0.063,0.073,0.053
"Clearwater Beach, FL",2008,7,0.074,0.064,0.074,0.054
"Clearwater Beach, FL",2008,8,0.078,0.064,0.075,0.054
"Clearwater Beach, FL",2008,9,0.137,0.065,0.075,0.054
"Clearwater Beach, FL",2008,10,0.056,0.065,0.076,0.055
"Clearwater Beach, FL",2008,11,0.025,0.065,0.076,0.055
"Clearwater Beach, FL",2008,12,0.005,0.066,0.076,0.055
"Clearwater Beach, FL",2009,1,-0.032,0.066,0.077,0.056
"Clearwater Beach, FL",2009,2,-0.026,0.066,0.077,0.056
"Clearwater Beach, FL",2009,3,0.072,0.067,0.077,0.056
"Clearwater Beach, FL",2009,4,0.038,0.067,0.078,0.056
